Price,URL,Location_Date,ConditionCategory,MainCategory
"9 061 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/3x-kom-kv-a-arendu-v-yakkasarajskom-rajone-ID41mrO.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:25",not specified,Real_Estate
"13 592 250 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/centr-lunacharskij-prodaetsya-evrodom-ID3SHht.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:25",not specified,Real_Estate
"323 625 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/shoximardonda-dacha-sotil-adi-ID3EZPJ.html,Shohimardon - Bugunda 09:25,not specified,Real_Estate
1 488 675 000 so’m,https://www.olx.uz/d/oz/obyavlenie/svoya-spec-plan-2-x-komnatnaya-kvartira-2-2-9-karatash-za-korzinkoj-ID422hE.html,"Toshkent, Shayxontohur tumani - Bugunda 09:25",not specified,Real_Estate
"19 417 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/zhk-mirabad-avenue-sdaetsya-novaya-2-x-komnatnaya-kvartira-premium-klassa-ID3EA1w.html,"Toshkent, Mirobod tumani - Bugunda 09:28",not specified,Real_Estate
"38 835 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/gostinica-rossii-sdaetsya-novyj-evrodom-v-prestizhnom-rajone-tashkenta-ID3ESJ9.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:25",not specified,Real_Estate
"16 828 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/ul-tarasa-shevchenko-novostrojka-sdaetsya-novaya-kvartira-v-centre-goroda-ID3NZFD.html,"Toshkent, Mirobod tumani - Bugunda 09:25",not specified,Real_Estate
"12 945 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tashkent-siti-gardens-sdaetsya-shikarnaya-kvartira-v-elit-komplekse-ID3dlnh.html,"Toshkent, Shayxontohur tumani - Bugunda 09:25",not specified,Real_Estate
"600 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/sdayotsya-kvartira-v-samarkande-arenda-posutochno-ID2LTAS.html,Samarqand - Bugunda 09:25,not specified,Real_Estate
"304 207 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/1-xonalik-evro-kvartira-sotiladi-ID41HEZ.html,Zarafshon - 30/04/2025,not specified,Real_Estate
"1 009 710 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-uchastka-sotiladi-ID41Pug.html,Andijon - 26/04/2025,not specified,Real_Estate
"542 395 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/3-xona-kvartira-sotiladi-shaxar-xokimligi-ID41ZZ6.html,Farg‘ona - 29/04/2025,not specified,Real_Estate
"11 650 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tashkent-siti-zhk-gardens-sdaetsya-novaya-kvartira-v-centre-goroda-ID3uHlm.html,"Toshkent, Shayxontohur tumani - Bugunda 09:25",not specified,Real_Estate
"8 414 250 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/arenda-kvartira-almazar-o-r-olmazor-city-3-2-12-ID3YD0z.html,Mirobod - Bugunda 09:25,not specified,Real_Estate
"453 075 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/fergana-centr-prodaetsya-kvartira-cena-dogovornaya-narxini-kelishami-ID3t37y.html,Farg‘ona - Bugunda 09:25,not specified,Real_Estate
763 755 000 so’m,https://www.olx.uz/d/oz/obyavlenie/srochno-kvartira-2-4-4-50-m2-kujlyuk-massiv-2-ID41HE7.html,"Toshkent, Mirobod tumani - Bugunda 09:25",not specified,Real_Estate
"1 100 325 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodayu-3x-kvartiru-1j-etazh-vozle-metro-turkiston-yunusobod-15-21-26-ID3yWcI.html,"Toshkent, Yunusobod tumani - Bugunda 09:25",not specified,Real_Estate
5 178 000 so’m,https://www.olx.uz/d/oz/obyavlenie/r-sdayu-shikarnuyu-kvartiru-3-2-9-na-mirzo-ulugbekskom-or-r-parkentskij-ID3ZIDw.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:26",not specified,Real_Estate
"15 534 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tashkent-siti-gardens-sdayotsya-novaya-kvartira-s-novym-remontom-ID3h5Ai.html,"Toshkent, Shayxontohur tumani - Bugunda 09:25",not specified,Real_Estate
"140 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/ofisy-pod-arendu-v-dol-dorogi-ryadom-avtorynok-ID2AXDM.html,"Toshkent, Sirg‘ali tumani - Bugunda 09:25",not specified,Real_Estate
750 000 so’m,https://www.olx.uz/d/oz/obyavlenie/arenda-komnaty-chilanzar-20-a-yunusabad-muzhchinam-s-podseleniem-ID2gZCb.html,"Toshkent, Chilonzor tumani - Bugunda 09:25",not specified,Real_Estate
"543 690 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/novostrojka-2-xona-46-kv-m-balkon-kadastr-tajyor-fajzabod-risivij-b-r-ID401Wc.html,Mirobod - Bugunda 09:25,not specified,Real_Estate
310 680 000 so’m,https://www.olx.uz/d/oz/obyavlenie/srochna-3-xonali-kvartira-sotiladi-ID3IL6z.html,Kogon - 30/04/2025,not specified,Real_Estate
"840 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/srochna-boulling-oldida-4-xonali-uy-sotiladi-ID41Z1f.html,Jizzax - Bugunda 07:35,not specified,Real_Estate
1 333 335 000 so’m,https://www.olx.uz/d/oz/obyavlenie/yangi-hayot-chortoq-1-5-sotih-ID3ZRuZ.html,"Toshkent, Sirg‘ali tumani - 30/04/2025",not specified,Real_Estate
90 615 so’m,https://www.olx.uz/d/oz/obyavlenie/30m-60m-100m-200m-podval-pod-sklad-ofis-proizvodstvo-chilanzar26-ID426Tp.html,"Toshkent, Chilonzor tumani - Bugunda 09:25",not specified,Real_Estate
160 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kvartira-sotiladi-ID3WMVt.html,Qarshi - Bugunda 09:27,not specified,Real_Estate
"407 767 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/yangi-ujlar-novostrojka-1-xona-35-kv-m-tajyor-kadastrli-fajzabod-maxala-ID401Sf.html,Mirobod - Bugunda 09:25,not specified,Real_Estate
"1 009 710 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/uchxozalisherobod-deshyovaya-cena-srochnaya-srochnaya-prodazha-ID3PPJG.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:25",not specified,Real_Estate
"9 061 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/arenda-kvartira-almazar-o-r-olmazor-city-3-5-9-ID3VUxm.html,"Toshkent, Olmazor tumani - Bugunda 09:25",not specified,Real_Estate
2 394 825 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kvartira-5-3-5-spec-plan-na-darxane-ID41HDZ.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:24",not specified,Real_Estate
"530 745 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/kvartira-70-mkv-balkon-6mkv-ID3suPq.html,Samarqand - Bugunda 09:24,not specified,Real_Estate
964 402 500 so’m,https://www.olx.uz/d/oz/obyavlenie/3-x-komnatnaya-3-4-5-yunusabad-19-ID41HDU.html,"Toshkent, Yunusobod tumani - Bugunda 09:24",not specified,Real_Estate
62 136 000 so’m,https://www.olx.uz/d/oz/obyavlenie/ofis-v-arendu-v-tashkent-siti-nest-one-ofis-izharaga-topshiriladi-shb-ID40RY4.html,"Toshkent, Shayxontohur tumani - Bugunda 09:24",not specified,Real_Estate
"20 064 750 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/darkhan-avenue-kvartira-s-vidom-na-park-telmana-ID40kLm.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:24",not specified,Real_Estate
1 682 850 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kottedj-4-qavatli-440-kv-kodastr-tayyor-100-bitkazberiladi-pod-klyuch-ID41z1o.html,"Toshkent, Yunusobod tumani - Bugunda 06:02",not specified,Real_Estate
802 590 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-1-13-15-oz-makon-ot-golden-house-ID3Zdtb.html,"Toshkent, Mirobod tumani - 18/04/2025",not specified,Real_Estate
"1 359 225 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prostornaya-4-komnatnaya-kvartira-s-remontom-v-karasu-6-ID3V38C.html,"Toshkent, Mirzo-Ulug‘bek tumani - 29/04/2025",not specified,Real_Estate
27 184 500 so’m,https://www.olx.uz/d/oz/obyavlenie/akaj-siti-darxan-90kv-nezhiloe-pomeshhenie-vdol-dorogi-arenda-ID41ig7.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:24",not specified,Real_Estate
"563 107 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-2x-komnatnaya-kvartira-or-r-7-mikr-cena-43-500-ID41HDP.html,Buxoro - Bugunda 09:24,not specified,Real_Estate
3 236 250 so’m,https://www.olx.uz/d/oz/obyavlenie/sdaetsya-kvartira-genekologiya-ekobozor-feruza-250-ID3VIob.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:24",not specified,Real_Estate
7 119 750 so’m,https://www.olx.uz/d/oz/obyavlenie/arenda-2x-mirabadskij-rajon-gospitalnyj-rynok-ID3w3fs.html,"Toshkent, Mirobod tumani - Bugunda 09:24",not specified,Real_Estate
2 589 000 so’m,https://www.olx.uz/d/oz/obyavlenie/arenda-kvartira-bektemir-t-vodnik-muljal-prakratura-oldida-1xona-oilag-ID426Tn.html,"Toshkent, Bektemir tumani - Bugunda 09:24",not specified,Real_Estate
"300 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/kurulish-uchun-jer-zhou-manzi-eski-shaxar-ID3Vnpw.html,Navoiy - Bugunda 09:24,not specified,Real_Estate
1 359 225 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-x-komnatnaya-kvartira-yakkasarajskom-rajone-ID40RY0.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:24",not specified,Real_Estate
"1 083 496 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/darkhan-avenue-kvartira-s-kadastrom-ot-zastrojshhika-ID40kH0.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:24",not specified,Real_Estate
"1 488 675 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-lyuks-kvartira-na-maxtumkuli-zhk-new-life-ID3VUEG.html,"Toshkent, Yashnobod tumani - Bugunda 09:24",not specified,Real_Estate
1 618 125 000 so’m,https://www.olx.uz/d/oz/obyavlenie/yunusabad-rezidens-ssha-posolstva-prodayotsya-3x-komnatnaya-kvartira-ID41ig2.html,"Toshkent, Yunusobod tumani - Bugunda 09:24",not specified,Real_Estate
250 000 so’m,https://www.olx.uz/d/oz/obyavlenie/andijonda-shaxrida-sutkalik-kvartira-zhuftliklar-zaks-bulishi-shart-suto-ID3GxLw.html,Andijon - 30/04/2025,not specified,Real_Estate
"180 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/er-sotiladi-srochno-mirmirondan-ID421yn.html,Qarshi - 29/04/2025,not specified,Real_Estate
2 589 000 so’m,https://www.olx.uz/d/oz/obyavlenie/1-2-4-karasu-6-oblastnoe-gai-ID3WJW0.html,"Toshkent, Mirzo-Ulug‘bek tumani - 30/04/2025",not specified,Real_Estate
"2 847 900 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/yakkasarajskij-prodazha-kvartiry-maxallya-rakat-3-7-8-117m2-ID40RXX.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:24",not specified,Real_Estate
"18 123 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/nukuskaya-gabus-sdaetsya-elegantnaya-kvartira-v-prestizhnom-rajone-ID3A9TY.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:26",not specified,Real_Estate
233 010 000 so’m,https://www.olx.uz/d/oz/obyavlenie/rassrochka-na-novostrojku-v-mirobadskom-rajone-p-v-18-000-b-g-ID41HDD.html,Mirobod - Bugunda 09:24,not specified,Real_Estate
433 657 500 so’m,https://www.olx.uz/d/oz/obyavlenie/tezda-3-xon-kvartira-mansarda-sotiladi-arzon-narxda-ID3V4Su.html,Samarqand - Bugunda 09:24,not specified,Real_Estate
"595 444 110 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/2-komnatnaya-kvartira-so-svemi-udobstvami-srochno-ID2HcS9.html,Buxoro - Bugunda 09:24,not specified,Real_Estate
"1 618 125 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/cum-c-7-or-vohha-uzbegim-prodaetsya-evro-kvartira-2-6-9-52m2-ID3UPtc.html,"Toshkent, Mirobod tumani - Bugunda 09:24",not specified,Real_Estate
300 000 so’m,https://www.olx.uz/d/oz/obyavlenie/sutochnaya-kvartira-kunlik-kvartira-24-7-yunusobod-amerika-posolstva-ID3Wo7J.html,"Toshkent, Yunusobod tumani - Bugunda 09:24",not specified,Real_Estate
1 404 532 500 so’m,https://www.olx.uz/d/oz/obyavlenie/xamza-metro-3v4-3-4-balkon-2x6-mukimisotaman-ID41HDB.html,"Toshkent, Chilonzor tumani - Bugunda 09:24",not specified,Real_Estate
"6 472 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/sdayotsya-kvartira-mirzo-ulugbekskij-rajon-turkvo-ID3Z70X.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:24",not specified,Real_Estate
"14 239 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tashkent-siti-zhk-gardens-sdaetsya-novaya-kvartira-v-elit-komplekse-ID3OpI0.html,"Toshkent, Shayxontohur tumani - Bugunda 09:26",not specified,Real_Estate
"336 570 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/chirchik-shaxri-2x-58-kv-m-narxi-26000-pasport-va-bosh-tolov-bn-ipoteka-ID426uH.html,Chirchiq - Bugunda 07:46,not specified,Real_Estate
616 182 000 so’m,https://www.olx.uz/d/oz/obyavlenie/yunusabad-13-1-kom-4-etazh-ID3Viww.html,"Toshkent, Yunusobod tumani - 29/04/2025",not specified,Real_Estate
"70 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/gostinica-mehmonxona-bez-zaks-ID3cUuK.html,"Toshkent, Yashnobod tumani - 29/04/2025",not specified,Real_Estate
919 095 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-kvartira-na-vodnike-ID426Ta.html,"Toshkent, Bektemir tumani - Bugunda 09:23",not specified,Real_Estate
"71 197 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/sdaetsya-v-arendu-gotovyj-restoran-yunusabad-or-r-badamzar-300-kv-m-ID41ifZ.html,"Toshkent, Yunusobod tumani - Bugunda 09:23",not specified,Real_Estate
490 615 500 so’m,https://www.olx.uz/d/oz/obyavlenie/2-xonali-uy-sotiladi-universitet-ID3otkI.html,Buxoro - Bugunda 09:23,not specified,Real_Estate
983 820 000 so’m,https://www.olx.uz/d/oz/obyavlenie/sebzar-2v3-3-5-60m2-xoroshij-remont-prodaetsya-kvartira-ID41HDw.html,"Toshkent, Shayxontohur tumani - Bugunda 09:23",not specified,Real_Estate
4 530 750 so’m,https://www.olx.uz/d/oz/obyavlenie/chimganekobazar-rieltor-srochno-nedorogo-ID41ifY.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:23",not specified,Real_Estate
516 505 500 so’m,https://www.olx.uz/d/oz/obyavlenie/3-xonali-uy-sotiladi-universitet-ID40Kwl.html,Buxoro - Bugunda 09:23,not specified,Real_Estate
809 062 500 so’m,https://www.olx.uz/d/oz/obyavlenie/srochno-chilanzar-7-kvartal-2-komnatnaya-1-etazh-ID426T8.html,"Toshkent, Chilonzor tumani - Bugunda 09:23",not specified,Real_Estate
"1 695 795 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/ojbek-metro-angels-food-prodaetsya-kvartira-evro-lyuks-3-5-9-72m2-ID3W2vJ.html,"Toshkent, Mirobod tumani - Bugunda 09:23",not specified,Real_Estate
477 670 500 so’m,https://www.olx.uz/d/oz/obyavlenie/2-xonali-uy-sotiladi-gorgaz-saodat-ID3SzYt.html,Buxoro - Bugunda 09:23,not specified,Real_Estate
"19 417 500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-pomeshhenie-800m2-gotovyj-biznes-mozhno-i-pod-ofis-n04-ID3QdtL.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:23",not specified,Real_Estate
270 000 so’m,https://www.olx.uz/d/oz/obyavlenie/gostinica-v-tashkente-city-hotel-ID3Enk3.html,"Toshkent, Yakkasaroy tumani - 30/04/2025",not specified,Real_Estate
"601 942 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/1-komnatnaya-kvartira-studiya-35-m-armyanskij-dvorik-parkentskij-ID3ZojD.html,"Toshkent, Yashnobod tumani - 30/04/2025",not specified,Real_Estate
8 414 250 so’m,https://www.olx.uz/d/oz/obyavlenie/arenda-2-komnatnaya-kvartira-metro-ojbek-ID3SpwI.html,"Toshkent, Mirzo-Ulug‘bek tumani - 30/04/2025",not specified,Real_Estate
32 362 500 so’m,https://www.olx.uz/d/oz/obyavlenie/happy-house-arenda-mirzoulugbekskij-r-darxan-ID385kz.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:23",not specified,Real_Estate
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/kunlik-kvartira-posutochno-orientir-tashkent-siti-bulvar-oila-inostrance-ID41HDr.html,"Toshkent, Shayxontohur tumani - Bugunda 09:23",not specified,Real_Estate
7 767 000 so’m,https://www.olx.uz/d/oz/obyavlenie/arenda-2x-na-parkentskom-parkent-plaza-ID34TCz.html,"Toshkent, Yashnobod tumani - Bugunda 09:23",not specified,Real_Estate
1 488 675 000 so’m,https://www.olx.uz/d/oz/obyavlenie/novostrojka-imperial-club-city-c2-komn-2-kvartira-finansovyj-institut-ID41ifQ.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:23",not specified,Real_Estate
"1 682 850 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-kvartira-ul-afrosieb-3-3-16-70m2-ID40RXF.html,"Toshkent, Mirobod tumani - Bugunda 09:23",not specified,Real_Estate
"11 650 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/yakkasaraj-zhk-uzbegim-sdayotsya-kvartira-v-elitnom-komplekse-ID3w14W.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:23",not specified,Real_Estate
"4 530 750 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-dlya-biznesa-v-yakkasarae-mukumi-maxalasi-vyborskij-ID3VIfC.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:23",not specified,Real_Estate
"37 540 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/arenda-uchastka-5kom-3sotok-yunusabad-shaxristanskij-ID41ifN.html,"Toshkent, Yunusobod tumani - Bugunda 09:23",not specified,Real_Estate
2 718 450 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evrodom-v-almazare-zamona-restoran-2-5-sotok-n-10552-ID3Dxjt.html,"Toshkent, Olmazor tumani - Bugunda 09:23",not specified,Real_Estate
"1 592 235 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/4-xona-zor-lokaciya-srochno-sotiladi-100m2-ID40RXB.html,"Toshkent, Yunusobod tumani - Bugunda 09:23",not specified,Real_Estate
"150 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/mehmonxona-hotel-dilfuz-v-centre-samarkanda-ID3J2Z2.html,Samarqand - 30/04/2025,not specified,Real_Estate
100 000 so’m,https://www.olx.uz/d/oz/obyavlenie/mehmoxona-hotel-hostel-kunlik-kvartira-arzon-mehmonxona-ID3SnY4.html,"Toshkent, Yunusobod tumani - Bugunda 07:03",not specified,Real_Estate
"284 790 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kvartira-ID3RRQW.html,Kogon - 29/04/2025,not specified,Real_Estate
1 113 270 000 so’m,https://www.olx.uz/d/oz/obyavlenie/centr-8-roddom-yakkasarajskij-rajon-zhk-black-towers-ID40RXA.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:23",not specified,Real_Estate
"3 818 775 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/roskoshnyj-dom-so-vsemi-udobstvami-ID3QZAs.html,"Toshkent, Yashnobod tumani - Bugunda 09:23",not specified,Real_Estate
"15 534 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/mirabad-avenue-avtorskij-proekt-sdaetsya-novaya-kvartira-v-centre-ID3gFts.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:23",not specified,Real_Estate
320 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/2-itazhga-arnap-salingan-1-itazh-magazin-usty-uj-ID41ie1.html,Nukus - Bugunda 09:23,not specified,Real_Estate
"1 449 840 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-kibraj-uj-sotiladi-bitonkadan-2-5-kmtutzordan-ID3SvlB.html,"Toshkent, Yunusobod tumani - Bugunda 09:23",not specified,Real_Estate
"1 747 575 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/xonabodda-2-sotik-evro-uj-sotiladi-prodayotsya-evro-dom-na-xanabade-ID426SQ.html,"Toshkent, Sirg‘ali tumani - Bugunda 09:22",not specified,Real_Estate
1 728 157 500 so’m,https://www.olx.uz/d/oz/obyavlenie/3-x-komnatnaya-v-zhk-new-life-s-kadastrom-73m2-id-2231-ID40RXw.html,"Toshkent, Yashnobod tumani - Bugunda 09:22",not specified,Real_Estate
"636 894 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/yu-abad-11-1-3-4-or-r-mega-metro-ID40RXs.html,"Toshkent, Yunusobod tumani - Bugunda 09:22",not specified,Real_Estate
22 006 500 so’m,https://www.olx.uz/d/oz/obyavlenie/shota-rustaveli-park-bobura-72kv-nezhiloe-pomeshhenie-arenda-ID41ifH.html,"Toshkent, Yakkasaroy tumani - Bugunda 09:22",not specified,Real_Estate
1 799 355 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-novaya-kvartira-svoj-oq-saroy-deluxe-parkentskij-makro-ID3XHds.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 09:22",not specified,Real_Estate
"919 095 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/srochno-eng-arzon-karasu-6-novostrojka-zhk-qorasuv-river-2-4-11-ID3vpYN.html,"Toshkent, Mirzo-Ulug‘bek tumani - 30/04/2025",not specified,Real_Estate
"660 661 575 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/2-xonali-xonadonlar-2-k-kvartiry-zhk-assalom-boglar-golden-house-ID41bb4.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 07:45",not specified,Real_Estate
"1 165 050 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-kvartira-v-chilanzar-po-ulicu-mukumij-1-liniya-bez-maklera-ID41Wu9.html,"Toshkent, Yakkasaroy tumani - Bugunda 06:55",not specified,Real_Estate
